Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,148.78125,209.02083333333334,23.676041666666666,37.54479166666667,39.27291666666667,44.49270833333333,6.456944444444445,0.6986111111111111,25.673958333333335,0.9500000000000001,26.184375,,,,,13.766666666666666,84.60416666666667,0.7604166666666666,125.08854166666667,0.0,0.0,78.66979166666667,995.9135416666667,
2023-01-02,244.13541666666666,362.8333333333333,27.115624999999998,35.25416666666667,40.864583333333336,40.46875,7.504861111111111,1.419230769230769,15.170138888888888,1.1156249999999999,81.80624999999999,,,,,12.308333333333332,90.34270833333333,0.9135416666666667,152.72083333333333,0.03125,0.03125,66.97083333333333,997.1,
2023-01-03,282.3645833333333,386.8541666666667,8.432291666666666,33.20520833333333,24.540625000000002,39.032291666666666,24.38611111111111,1.0791666666666666,25.2625,0.9979166666666667,63.18854166666667,,,,,11.765625,86.77291666666667,1.1916666666666667,83.65104166666667,0.0,0.0,78.52604166666667,997.759375,
2023-01-04,188.67708333333334,265.15625,15.769791666666668,29.662499999999998,28.63854166666667,34.456250000000004,6.4624999999999995,1.1347222222222222,26.08295454545454,0.725,47.62916666666666,,,,,10.165625,89.965625,1.2114583333333333,67.715625,0.0,0.0,92.35520833333334,991.9375,
2023-01-05,192.16666666666666,295.6875,26.0,37.237500000000004,41.00625,41.510416666666664,38.539855072463766,1.1597826086956522,10.222916666666666,0.9395833333333333,45.44895833333334,,,,,9.361458333333333,90.91904761904762,0.9229166666666666,149.140625,0.0,0.0,67.37083333333332,988.071875,
2023-01-06,240.22916666666666,388.5104166666667,13.966666666666667,44.18541666666667,34.89270833333333,40.48645833333334,20.148863636363636,1.0916666666666668,13.043750000000001,1.0322916666666668,55.85520833333334,,,,,9.416666666666666,89.77291666666667,0.921875,136.80833333333334,0.0,0.0,92.91354166666667,988.5822916666666,
2023-01-07,211.13541666666666,293.8125,19.376041666666666,37.626041666666666,35.809374999999996,40.505208333333336,18.7713768115942,1.1876811594202898,12.156597222222222,1.0541666666666667,37.484375,,,,,8.953125,91.39687500000001,1.0041666666666667,47.540625,0.0,0.0,98.97708333333333,986.3135416666668,
2023-01-08,238.2222222222222,319.7083333333333,49.421875,33.014583333333334,57.85208333333333,47.403124999999996,7.031521739130435,1.613768115942029,11.222826086956522,1.1885416666666666,33.307291666666664,,,,,9.309375000000001,93.13333333333334,0.8989583333333333,57.378125000000004,0.0,0.0,87.04583333333333,983.6625,
2023-01-09,309.3854166666667,408.03125,40.68958333333333,45.49895833333333,57.365625,52.17083333333333,6.186231884057971,1.531159420289855,8.874652777777778,2.0968750000000003,64.29791666666667,,,,,10.161458333333334,89.96388888888889,0.7336805555555556,121.38437499999999,0.0,0.0,84.54583333333333,984.6708333333332,
2023-01-10,187.5,257.5416666666667,11.109722222222222,30.761458333333334,25.342708333333334,52.62916666666666,4.472463768115942,1.0637681159420291,17.444097222222222,1.1947916666666667,34.85520833333333,,,,,11.580208333333333,86.51458333333333,1.3854166666666667,44.32916666666667,0.0,0.0,73.30729166666667,983.6458333333334,
2023-01-11,171.33333333333334,263.3333333333333,7.738541666666666,31.818749999999998,23.244791666666668,51.815625000000004,6.058333333333334,1.126449275362319,17.808333333333334,0.9041666666666667,37.86145833333333,,,,,11.704166666666666,84.19375000000001,2.0385416666666667,152.81354166666668,0.0,0.0,63.12708333333333,979.3677083333333,
2023-01-12,239.54166666666666,367.75,14.505208333333334,39.00625,32.5625,52.68333333333334,8.729347826086956,1.3927536231884057,20.834375,1.3822916666666665,41.56041666666667,,,,,14.166666666666666,80.87083333333334,2.084375,158.63333333333333,0.0,0.0,71.221875,976.9947916666666,
2023-01-13,258.4583333333333,384.9583333333333,19.369791666666668,45.109375,39.775,59.371874999999996,10.635144927536231,1.356159420289855,22.78333333333333,1.5302083333333334,39.90208333333333,,,,,15.498958333333334,80.93645833333333,1.4854166666666666,127.16562499999999,0.0,0.0,58.0375,978.05625,
2023-01-14,168.83333333333334,250.0,5.583333333333333,23.034375,16.806250000000002,53.69583333333333,5.054347826086956,0.9003623188405798,29.708333333333332,0.7958333333333334,25.147916666666664,,,,,13.502083333333333,76.71354166666667,1.8645833333333333,31.93020833333333,0.0,0.0,80.43645833333333,981.1927083333334,
2023-01-15,116.25,195.66666666666666,6.176041666666666,31.182291666666668,21.619791666666668,40.927083333333336,6.7981884057971005,0.8695652173913043,35.39791666666667,0.7062499999999999,18.905208333333334,,,,,10.669791666666667,65.25833333333334,1.3291666666666666,24.353125000000002,0.0,0.0,95.48958333333333,979.9385416666668,
