Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2023-01-01,154.52083333333334,245.44791666666666,47.20729166666666,59.15,69.95104166666667,36.262499999999996,10.552430555555555,0.9253472222222222,7.171875,3.6052083333333336,7.079166666666667,,,,,14.511458333333332,72.63645833333334,0.390625,195.13541666666666,,0.0,38.721875000000004,736.1303125,0.005208333333333333
2023-01-02,281.0520833333333,385.3854166666667,52.74895833333333,65.875,78.04895833333333,38.300000000000004,9.578819444444443,0.6692028985507247,7.171875,0.0375,0.1486111111111111,,,,,14.122916666666667,78.92395833333333,0.3333333333333333,185.60416666666666,,0.0,28.258333333333336,736.1073958333333,0.004166666666666667
2023-01-03,269.8854166666667,370.2604166666667,27.270833333333332,63.64895833333333,56.083333333333336,34.90208333333333,9.871875000000001,0.5343749999999999,6.860416666666667,2.0239583333333333,6.1312500000000005,,,,,13.422916666666666,75.99166666666666,0.3729166666666666,185.51041666666666,,0.0,23.35729166666667,736.0995833333333,0.0010416666666666667
2023-01-04,193.79166666666666,267.6145833333333,24.511458333333334,61.39479166666667,52.634375,32.11145833333333,10.331944444444444,0.6166666666666667,6.877083333333334,1.9552083333333332,4.516666666666667,,,,,12.5,79.30729166666667,0.4375,177.09375,,0.0,29.582291666666666,736.1516666666666,0.0031250000000000006
2023-01-05,232.58333333333334,319.2708333333333,42.30520833333333,61.8125,67.36666666666666,33.405208333333334,11.647916666666667,0.7156250000000001,7.002083333333334,2.8166666666666664,9.580208333333333,,,,,12.238541666666668,82.278125,0.37187499999999996,185.13541666666666,,0.0,27.74791666666667,736.2271875,0.0031250000000000006
2023-01-06,301.28125,447.9895833333333,26.381521739130434,63.37717391304348,55.21195652173913,32.667391304347824,12.703819444444443,0.6687500000000001,9.494097222222223,2.890625,8.952083333333333,,,,,18.52282608695652,78.4,0.38958333333333334,186.52083333333334,,0.0,30.355208333333334,736.1429166666667,0.0010416666666666667
2023-01-07,237.4090909090909,375.4886363636364,35.007954545454545,63.69204545454545,62.41818181818182,31.18409090909091,12.198863636363637,0.5125000000000001,6.848484848484848,3.413257575757576,8.024242424242424,,,,,22.264583333333334,78.70454545454545,0.4193181818181818,186.61363636363637,,0.0,39.67840909090909,736.1280681818181,0.00340909090909091
2023-01-08,264.01736111111114,413.3958333333333,49.596875000000004,66.40486111111112,75.75520833333333,34.471180555555556,12.99861111111111,0.795486111111111,7.059027777777778,3.8489583333333335,8.420833333333333,,,,,7.347916666666666,82.19479166666666,0.36874999999999997,187.41666666666666,,0.0,31.717708333333334,736.1349999999999,0.004513888888888888
2023-01-09,377.1666666666667,602.9166666666666,73.47777777777777,70.75714285714287,97.54047619047618,41.9781746031746,13.133695652173913,1.101736111111111,9.927430555555555,5.1125,15.859375,,,,,8.429166666666667,82.20520833333333,0.30624999999999997,188.27083333333334,,0.0,26.50208333333333,736.1498958333333,0.0
2023-01-10,258.8541666666667,323.5520833333333,40.0375,66.82604166666667,68.18541666666667,36.340624999999996,13.28263888888889,0.7866666666666667,9.020486111111111,5.2756944444444445,12.083333333333334,,,,,12.897916666666667,81.04895833333333,0.425,183.94791666666666,,0.0,30.883333333333336,736.1085416666666,0.0034722222222222207
