station_id,station_name,year,date,pm25_ugm3,pm10_ugm3,air_temp_c,rh_pct,wind_speed_ms,wind_dir_deg,source_file
anand_vihar,Anand Vihar,2022,2022-01-01,393.56,598.82,13.97,75.32,0.32,230.1,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-02,424.81,598.95,14.33,75.32,0.32,230.36,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-03,375.52,636.12,14.79,72.44,0.35,223.51,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-04,291.86,564.58,16.14,66.95,0.31,209.49,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-05,353.05,449.37,14.45,86.6,0.89,138.08,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-06,120.9,157.82,15.72,82.2,1.25,89.32,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-07,72.49,113.19,16.0,84.32,2.12,96.95,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-08,53.31,67.9,15.6,93.13,1.38,100.12,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-09,54.36,63.73,14.87,92.26,0.34,202.27,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-10,121.59,226.59,14.61,82.57,0.33,255.0,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-11,165.16,323.12,14.12,81.5,0.54,260.4,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-12,161.36,386.92,13.89,79.72,0.33,249.8,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-13,283.14,552.75,13.38,88.54,0.3,210.3,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-14,239.45,445.49,12.99,90.15,0.33,218.22,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-15,206.32,356.0,12.79,85.56,0.35,238.51,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-16,205.72,386.6,12.99,80.9,0.35,203.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-17,254.13,420.81,13.28,80.36,0.74,156.23,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-18,301.47,652.56,13.32,81.12,0.39,257.32,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-19,310.94,621.62,13.77,81.2,0.35,219.76,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-20,288.58,511.42,13.94,87.09,1.0,102.26,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-21,252.48,483.34,14.45,84.82,0.71,140.03,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-22,151.22,230.61,13.97,88.43,1.72,99.51,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-23,170.85,244.01,13.78,89.05,0.79,172.23,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-24,239.75,465.86,13.35,85.04,0.3,224.9,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-25,243.59,528.75,12.53,88.23,0.45,244.15,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-26,238.82,482.21,13.2,84.49,0.45,232.75,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-27,223.67,585.84,14.06,78.66,0.56,248.83,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-28,173.86,507.06,14.6,64.8,0.74,253.57,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-29,222.21,583.3,14.99,67.88,0.43,245.71,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-30,219.24,564.89,15.77,65.95,0.68,255.09,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-01-31,314.8,572.52,14.36,81.44,0.67,125.62,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-01,308.59,642.69,14.94,79.83,0.31,239.15,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-02,216.02,415.21,15.79,72.81,0.59,188.02,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-03,164.66,253.26,13.73,82.71,2.16,129.33,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-04,115.27,315.04,14.33,80.4,0.51,244.16,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-05,208.28,448.8,14.09,78.68,0.38,214.78,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-06,311.59,486.09,15.14,74.52,0.41,199.73,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-07,188.46,464.77,16.64,69.23,0.82,142.19,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-08,203.21,513.61,17.19,73.86,0.57,159.2,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-09,108.95,264.92,16.04,76.91,0.78,144.24,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-10,97.85,441.52,15.94,71.66,0.57,248.12,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-11,136.32,505.47,16.05,59.96,0.72,259.43,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-12,104.36,385.46,16.15,60.87,0.58,244.9,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-13,211.73,528.24,16.49,67.85,0.49,195.14,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-14,167.89,482.14,17.07,65.36,0.59,195.89,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-15,104.49,393.82,19.14,50.35,0.74,195.11,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-16,232.69,569.14,17.02,67.98,0.36,216.36,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-17,162.28,381.53,17.48,65.4,0.39,218.09,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-18,161.29,434.59,18.05,62.31,0.42,227.06,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-19,96.09,311.04,17.84,59.78,0.59,250.52,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-20,88.91,250.93,18.32,55.19,0.96,261.75,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-21,114.74,334.51,17.46,55.9,0.52,247.01,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-22,138.89,335.64,18.1,54.7,2.47,127.94,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-23,120.76,201.86,17.64,68.96,2.05,112.43,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-24,175.07,322.85,18.08,68.54,0.55,188.47,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-25,153.79,262.01,18.53,65.42,1.24,139.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-26,33.14,89.16,17.01,65.9,1.83,120.59,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-27,52.43,165.19,17.66,62.74,0.5,239.27,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-02-28,66.82,238.64,17.53,57.78,0.65,262.33,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-01,89.45,252.15,17.7,62.29,0.39,239.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-02,120.36,310.92,18.18,65.84,0.39,216.56,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-03,91.66,189.07,19.65,58.03,0.97,167.59,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-04,71.64,234.59,19.99,56.67,1.04,267.84,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-05,70.92,217.37,18.22,64.26,0.81,264.1,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-06,96.95,277.23,19.37,58.96,0.4,221.23,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-07,172.7,456.99,18.88,63.48,0.67,151.59,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-08,147.49,320.23,20.05,60.71,0.45,237.82,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-09,73.79,249.0,20.81,52.25,0.57,253.76,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-10,68.43,266.67,20.78,52.64,0.59,263.16,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-11,72.9,280.41,20.49,57.43,0.62,261.93,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-12,77.71,350.0,20.71,56.45,0.51,254.57,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-13,95.73,353.74,21.43,57.52,0.49,240.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-14,127.2,356.61,21.79,62.48,0.38,202.58,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-15,108.42,299.73,22.71,62.43,0.46,225.59,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-16,92.45,302.24,23.15,57.88,0.89,260.35,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-17,126.03,282.0,23.13,60.27,0.71,157.16,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-18,127.9,214.58,23.25,59.23,1.14,111.97,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-19,113.2,233.5,23.24,59.37,1.03,110.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-20,114.59,303.88,24.06,52.43,0.71,156.35,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-21,147.04,371.34,23.82,54.34,0.65,221.08,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-22,76.03,248.08,23.33,49.3,1.07,264.02,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-23,110.48,325.44,23.27,48.32,0.49,231.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-24,148.01,430.97,27.86,45.77,0.64,217.31,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-25,91.96,271.48,31.29,49.02,0.83,251.22,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-26,87.28,302.71,31.07,44.08,1.19,254.88,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-27,112.5,378.32,28.22,49.6,0.44,232.92,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-28,131.01,442.71,32.07,43.61,0.62,213.98,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-29,164.91,406.92,32.57,41.57,0.68,222.82,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-30,159.9,420.28,32.85,42.48,0.4,208.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-03-31,168.52,388.58,32.82,42.22,0.76,165.19,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-01,78.71,208.01,32.7,35.99,0.97,255.05,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-02,120.11,257.18,32.96,35.59,0.56,160.94,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-03,127.13,254.65,33.52,34.35,0.65,192.97,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-04,134.4,292.82,32.68,35.07,0.72,231.57,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-05,111.17,268.52,33.03,34.32,0.72,218.91,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-06,149.84,295.5,33.13,35.27,0.69,229.73,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-07,145.59,304.79,33.54,35.57,0.62,222.99,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-08,131.7,290.82,34.31,33.31,0.55,220.85,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-09,141.54,322.83,34.76,34.53,0.57,210.66,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-10,139.16,313.91,34.93,33.98,0.69,223.16,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-11,129.89,363.48,35.04,33.82,0.61,220.91,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-12,141.17,321.54,34.24,35.01,0.54,195.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-13,160.67,473.34,34.41,36.77,0.58,196.55,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-14,97.04,396.42,34.6,33.37,0.99,245.73,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-15,87.24,287.02,33.88,36.65,0.72,152.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-16,124.21,307.2,33.97,36.54,0.72,135.86,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-17,143.17,361.64,33.64,38.52,0.53,148.08,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-18,143.55,456.52,34.82,37.91,0.42,197.45,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-19,184.82,511.89,35.14,36.46,0.86,231.27,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-20,97.0,348.58,35.85,33.03,0.98,256.2,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-21,124.84,431.48,32.87,38.23,0.85,209.69,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-22,127.05,312.69,33.61,37.39,0.77,210.11,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-23,140.7,349.35,33.87,34.98,0.64,215.18,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-24,145.05,332.4,34.67,32.81,1.06,254.49,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-25,122.94,322.13,35.32,33.44,1.24,257.24,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-26,110.88,275.87,34.65,35.44,0.64,229.04,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-27,240.36,436.24,35.0,35.05,0.73,229.16,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-28,170.88,442.5,35.83,35.64,0.58,217.06,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-29,172.42,425.75,36.46,32.67,0.79,232.4,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-04-30,165.0,406.28,36.67,32.07,0.68,216.83,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-01,101.36,371.55,34.6,46.23,2.24,101.7,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-02,70.26,252.83,34.95,48.09,2.1,100.95,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-03,90.33,311.91,34.7,50.5,1.37,131.98,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-04,67.89,244.83,32.74,55.41,1.72,109.6,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-05,88.11,264.46,32.02,53.47,0.51,181.65,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-06,131.64,355.29,33.84,47.63,0.64,167.09,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-07,108.57,360.49,33.85,45.75,0.81,130.04,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-08,80.07,218.26,34.45,46.22,1.36,102.66,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-09,63.93,154.96,34.55,49.76,1.92,97.68,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-10,58.82,157.93,34.56,49.3,1.91,98.01,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-11,60.19,164.1,35.54,47.57,1.53,98.12,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-12,67.75,165.55,36.73,46.79,1.48,106.59,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-13,78.85,283.32,36.02,49.58,1.26,145.99,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-14,120.98,401.54,37.4,40.75,0.71,208.39,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-15,137.23,369.12,38.0,35.64,0.75,181.52,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-16,99.47,397.11,37.14,34.52,1.15,225.62,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-17,99.14,212.25,35.58,41.09,1.04,123.31,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-18,75.43,238.06,35.98,41.2,1.11,125.72,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-19,90.65,255.18,36.7,41.68,0.78,139.54,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-20,112.99,400.88,37.74,38.79,0.98,164.99,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-21,90.28,428.84,36.42,36.21,1.58,172.98,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-22,69.22,247.42,34.55,41.61,1.36,138.9,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-23,39.83,131.65,28.48,63.07,2.62,134.92,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-24,38.45,96.57,30.25,54.18,1.18,113.2,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-25,91.58,294.52,28.42,59.53,0.52,225.95,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-26,123.01,357.14,29.61,54.36,0.48,191.38,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-27,95.74,325.0,31.35,48.84,0.96,192.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-28,92.82,419.31,34.16,46.36,1.02,187.42,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-29,92.68,330.39,31.6,50.14,0.95,182.14,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-30,75.7,220.47,29.93,57.47,1.33,122.78,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-05-31,123.13,394.2,30.97,52.74,0.44,187.71,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-01,135.61,516.19,32.65,43.22,0.65,235.27,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-02,105.79,430.89,33.16,38.27,0.67,220.75,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-03,125.65,455.67,33.12,37.35,0.71,229.68,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-04,111.39,446.71,33.68,37.34,0.66,217.56,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-05,81.18,399.49,34.12,32.23,0.87,218.07,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-06,74.75,331.58,34.04,30.46,0.73,190.2,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-07,117.08,441.42,33.94,33.41,0.96,241.32,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-08,122.16,507.21,34.02,31.49,1.12,246.24,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-09,49.61,375.44,34.26,34.5,0.8,225.49,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-10,82.48,459.86,34.2,35.13,1.04,228.09,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-11,89.47,447.61,34.45,32.9,1.17,233.25,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
anand_vihar,Anand Vihar,2022,2022-06-12,100.65,362.31,34.66,33.33,0.97,241.26,"raw_data_data_anand_vihar,_delhi_-_dpcc_1D_22.csv"
